episode,step,reward,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7
0,49,-0.375,0,0,0,1,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,50,-0.5,1,1,0,0,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,51,-0.25,0,0,1,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,52,-0.375,1,0,0,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,53,-0.125,1,0,0,0,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,54,-0.375,1,0,1,0,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,55,-0.5,0,0,0,1,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,56,-0.375,0,0,1,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,57,-0.375,0,1,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,58,-0.75,1,1,0,1,0,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,59,-0.375,1,1,0,0,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,60,-0.625,1,1,0,0,1,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,61,-0.375,1,1,1,0,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,62,-0.5,1,1,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,63,-0.5,0,0,1,1,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,64,-0.375,1,1,0,0,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,65,-0.375,0,1,0,1,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,66,-0.25,0,0,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,67,-0.5,0,0,1,1,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,68,-0.375,0,1,1,0,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,69,-0.25,1,0,0,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,70,-0.5,0,1,0,1,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,71,-0.375,0,1,0,0,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,72,-0.625,1,0,1,1,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,73,-0.5,0,1,1,1,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,74,-0.125,0,1,0,0,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,75,-0.625,1,0,0,1,1,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,76,-0.75,1,1,1,1,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,77,-0.625,0,1,0,1,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,78,-0.375,1,0,1,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,79,-0.625,1,0,0,1,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,80,-0.5,0,1,0,1,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,81,-0.375,1,0,1,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,82,-0.25,0,0,0,0,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,83,-0.75,1,1,0,1,1,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,84,-0.625,1,1,0,1,0,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,85,-0.625,1,0,1,1,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,86,-0.25,0,1,0,0,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,87,-0.75,1,1,1,0,0,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,88,-0.375,1,0,0,1,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,89,-0.5,0,0,1,1,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,90,-0.375,1,1,0,0,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,91,-0.75,1,0,0,1,1,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,92,-0.375,1,1,0,0,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,93,-0.625,1,1,0,1,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,94,-0.625,0,0,1,0,1,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,95,-0.75,1,1,0,1,1,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,96,-0.75,1,1,0,1,0,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,97,-1.0,1,1,1,1,1,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,98,-0.375,1,0,0,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,99,-0.25,1,0,0,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,100,-0.375,1,0,0,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,101,-0.375,0,0,0,1,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,102,-0.375,0,0,1,0,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,103,-0.25,0,0,1,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,104,-0.625,1,0,1,0,1,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,105,-0.375,0,0,1,0,0,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,106,-0.375,0,1,1,0,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,107,-0.75,1,1,1,0,1,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,108,-0.5,0,0,1,0,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,109,-0.25,0,0,0,1,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,110,-0.5,0,1,0,0,1,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,111,-0.5,1,0,1,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,112,-0.75,1,1,1,1,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,113,-0.25,0,0,1,0,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,114,-0.375,1,0,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,115,-0.375,0,1,1,1,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,116,-0.5,0,1,1,0,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,117,-0.25,0,0,1,0,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,118,-0.5,0,1,0,1,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,119,-0.5,1,0,0,1,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,120,-0.375,1,0,0,0,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,121,-0.75,0,1,1,0,1,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,122,-0.5,1,0,0,1,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,123,-0.625,1,0,0,1,1,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,124,-0.75,1,0,1,1,0,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,125,-0.625,1,1,0,1,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,126,-0.5,1,1,0,0,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,127,-0.375,1,0,0,0,0,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,128,-0.375,0,0,1,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,129,-0.875,1,1,1,0,1,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,130,-0.5,1,1,0,1,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,131,-0.5,1,1,0,0,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,132,-0.5,1,1,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,133,-0.5,0,0,1,0,0,1,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,134,-0.5,0,0,1,1,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,135,-0.625,1,1,1,0,1,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,136,-0.5,0,1,1,0,1,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,137,-0.5,0,1,1,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,138,-0.375,0,0,1,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,139,-0.75,1,1,1,1,0,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,140,-0.5,1,1,0,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,141,-0.5,0,1,1,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,142,-0.75,1,1,0,1,1,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,143,-0.5,1,1,1,0,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,144,-0.375,1,0,0,1,0,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,145,-0.5,1,1,0,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,146,-0.375,1,0,0,1,0,1,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,147,-0.5,1,0,0,0,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,148,-0.375,0,0,1,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,149,-0.5,1,1,0,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,150,-0.375,1,0,1,0,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,151,-0.375,0,0,1,1,0,0,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,152,-0.375,0,1,0,0,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,153,-0.375,0,0,0,1,0,0,1,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,154,-0.5,0,0,1,0,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,155,-0.375,1,0,1,1,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,156,-0.5,1,0,0,0,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,157,-0.75,1,1,1,1,0,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,158,-0.5,1,1,1,1,0,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,159,-0.5,0,0,1,1,0,1,0,1,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,160,-0.375,0,0,1,1,1,0,0,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,161,-0.5,0,1,1,0,1,0,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
0,162,-0.625,0,1,1,0,1,1,1,0,0.0,0.12666666666666657,0.016666666666666666,0.253333333333333,0.1933333333333331,0.253333333333333,0.016666666666666666,0.0
