episode,step,agent_0,agent_1,agent_2,agent_3
0,0,0.4919426143169403,0.4557569622993469,0.5353302359580994,0.465719610452652
0,1,0.47982680797576904,0.46804511547088623,0.539494514465332,0.46823224425315857
0,2,0.47975897789001465,0.44746261835098267,0.531342089176178,0.462161660194397
0,3,0.47969114780426025,0.46820446848869324,0.539344847202301,0.46222206950187683
0,4,0.5110104084014893,0.46828415989875793,0.5313158631324768,0.4622824788093567
0,5,0.47955551743507385,0.46836382150650024,0.5313552021980286,0.46234285831451416
0,6,0.47948765754699707,0.4474200904369354,0.539494514465332,0.46240323781967163
0,7,0.47941985726356506,0.4681248068809509,0.5394196510314941,0.4624636471271515
0,8,0.5109018087387085,0.46820446848869324,0.5313289761543274,0.46252402663230896
0,9,0.47928422689437866,0.4475478231906891,0.5313552021980286,0.4625844359397888
0,10,0.47921639680862427,0.4475903809070587,0.531342089176178,0.46263736486434937
0,11,0.47982680797576904,0.44763293862342834,0.539344847202301,0.4626641869544983
0,12,0.47975897789001465,0.46852320432662964,0.5313158631324768,0.4626910388469696
0,13,0.5110028386116028,0.46804511547088623,0.5313552021980286,0.4681932032108307
0,14,0.5110104084014893,0.4681248068809509,0.531342089176178,0.46274471282958984
0,15,0.5110179781913757,0.4475052058696747,0.5313552021980286,0.46277153491973877
0,16,0.47982680797576904,0.46828415989875793,0.5394196510314941,0.46816980838775635
0,17,0.5109953284263611,0.46836382150650024,0.5313289761543274,0.462161660194397
0,18,0.47969114780426025,0.46844354271888733,0.5313552021980286,0.46824559569358826
0,19,0.5110104084014893,0.46804511547088623,0.531342089176178,0.4622824788093567
0,20,0.47955551743507385,0.4681248068809509,0.539494514465332,0.4682613015174866
0,21,0.5109992623329163,0.46820446848869324,0.531342089176178,0.46823224425315857
0,22,0.51095050573349,0.46828415989875793,0.5313289761543274,0.46222206950187683
0,23,0.5109018087387085,0.46836382150650024,0.5313552021980286,0.4622824788093567
0,24,0.47928422689437866,0.46844354271888733,0.539494514465332,0.4682613015174866
0,25,0.47921639680862427,0.46852320432662964,0.5394196510314941,0.462161660194397
0,26,0.4791485667228699,0.46860286593437195,0.5313289761543274,0.462161660194397
0,27,0.47908079624176025,0.4474200904369354,0.539494514465332,0.46222206950187683
0,28,0.5105289816856384,0.4681248068809509,0.531342089176178,0.4682590067386627
0,29,0.5104525089263916,0.4475052058696747,0.5313289761543274,0.46234285831451416
0,30,0.47982680797576904,0.4475478231906891,0.5313158631324768,0.46240323781967163
0,31,0.47982680797576904,0.46836382150650024,0.5391951203346252,0.4624636471271515
0,32,0.5109953284263611,0.44763293862342834,0.5312896370887756,0.462161660194397
0,33,0.47982680797576904,0.46852320432662964,0.539053201675415,0.46824559569358826
0,34,0.47975897789001465,0.4477181136608124,0.5389893651008606,0.462161660194397
0,35,0.47969114780426025,0.46868258714675903,0.5389255285263062,0.462161660194397
0,36,0.47962331771850586,0.46876224875450134,0.5312371253967285,0.46222206950187683
0,37,0.5110179781913757,0.46804511547088623,0.5313552021980286,0.4682590067386627
0,38,0.47948765754699707,0.44746261835098267,0.5394196510314941,0.46234285831451416
0,39,0.47982680797576904,0.4475052058696747,0.539344847202301,0.462161660194397
0,40,0.5109953284263611,0.46828415989875793,0.5313158631324768,0.462161660194397
0,41,0.47969114780426025,0.46836382150650024,0.5313552021980286,0.46222206950187683
0,42,0.47962331771850586,0.46804511547088623,0.539494514465332,0.4682590067386627
0,43,0.47955551743507385,0.4681248068809509,0.5394196510314941,0.46823224425315857
0,44,0.47948765754699707,0.4475052058696747,0.539344847202301,0.462161660194397
0,45,0.47941985726356506,0.46828415989875793,0.5392699241638184,0.46824559569358826
0,46,0.47935205698013306,0.4475903809070587,0.5313027501106262,0.462161660194397
0,47,0.47928422689437866,0.46844354271888733,0.5312896370887756,0.46824559569358826
0,48,0.5107585191726685,0.4474200904369354,0.531276524066925,0.4622824788093567
0,49,0.47982680797576904,0.4681248068809509,0.5389893651008606,0.46234285831451416
0,50,0.47975897789001465,0.46820446848869324,0.5389255285263062,0.462161660194397
0,51,0.5110028386116028,0.46828415989875793,0.5312371253967285,0.462161660194397
0,52,0.5110104084014893,0.4475903809070587,0.5313552021980286,0.46222206950187683
0,53,0.47982680797576904,0.46844354271888733,0.531342089176178,0.4682590067386627
0,54,0.5109953284263611,0.46804511547088623,0.5313289761543274,0.46234285831451416
0,55,0.47969114780426025,0.4681248068809509,0.5313552021980286,0.46240323781967163
0,56,0.47962331771850586,0.46804511547088623,0.539494514465332,0.4624636471271515
0,57,0.47955551743507385,0.4681248068809509,0.531342089176178,0.46252402663230896
0,58,0.5109992623329163,0.46804511547088623,0.5313552021980286,0.4625844359397888
0,59,0.47941985726356506,0.4681248068809509,0.5313552021980286,0.46821877360343933
0,60,0.47935205698013306,0.46804511547088623,0.531342089176178,0.46821025013923645
0,61,0.47928422689437866,0.46804511547088623,0.539344847202301,0.4626910388469696
0,62,0.5107585191726685,0.44746261835098267,0.5313158631324768,0.462161660194397
0,63,0.47982680797576904,0.46820446848869324,0.5391951203346252,0.46824559569358826
0,64,0.47975897789001465,0.4475478231906891,0.5391202569007874,0.462161660194397
0,65,0.5109878182411194,0.4475903809070587,0.531276524066925,0.462161660194397
0,66,0.47982680797576904,0.44763293862342834,0.5389893651008606,0.46222206950187683
0,67,0.47975897789001465,0.44767552614212036,0.5389255285263062,0.462161660194397
0,68,0.47969114780426025,0.46860286593437195,0.5388616919517517,0.46222206950187683
0,69,0.47962331771850586,0.447760671377182,0.538797914981842,0.4622824788093567
0,70,0.5109878182411194,0.46876224875450134,0.5311814546585083,0.462161660194397
0,71,0.47975897789001465,0.46884194016456604,0.5313552021980286,0.46222206950187683
0,72,0.47969114780426025,0.46804511547088623,0.539494514465332,0.4622824788093567
0,73,0.5110104084014893,0.44746261835098267,0.531342089176178,0.46234285831451416
0,74,0.47982680797576904,0.46820446848869324,0.5313289761543274,0.4682527780532837
0,75,0.47975897789001465,0.4474200904369354,0.5392699241638184,0.4624636471271515
0,76,0.5109878182411194,0.44746261835098267,0.5313027501106262,0.46252402663230896
0,77,0.5109878182411194,0.4475052058696747,0.5312896370887756,0.4625844359397888
0,78,0.47982680797576904,0.4475478231906891,0.539053201675415,0.46263736486434937
0,79,0.5109878182411194,0.4475903809070587,0.5312634110450745,0.462161660194397
0,80,0.47982680797576904,0.46844354271888733,0.5312502384185791,0.46222206950187683
0,81,0.5109953284263611,0.46804511547088623,0.5313552021980286,0.4622824788093567
0,82,0.47969114780426025,0.4681248068809509,0.5313552021980286,0.4682613015174866
0,83,0.5110104084014893,0.4474200904369354,0.531342089176178,0.46240323781967163
0,84,0.47982680797576904,0.4681248068809509,0.5313289761543274,0.4682442545890808
0,85,0.47975897789001465,0.4474200904369354,0.5392699241638184,0.46252402663230896
0,86,0.47982680797576904,0.44746261835098267,0.5391951203346252,0.462161660194397
0,87,0.5109878182411194,0.46820446848869324,0.5312896370887756,0.46824559569358826
0,88,0.47975897789001465,0.46828415989875793,0.531276524066925,0.4622824788093567
0,89,0.47969114780426025,0.46804511547088623,0.539494514465332,0.4682613015174866
0,90,0.47962331771850586,0.44746261835098267,0.5394196510314941,0.462161660194397
0,91,0.47982680797576904,0.46820446848869324,0.5313289761543274,0.46222206950187683
0,92,0.47975897789001465,0.46804511547088623,0.5313552021980286,0.4622824788093567
0,93,0.5110028386116028,0.4474200904369354,0.5313552021980286,0.46234285831451416
0,94,0.47982680797576904,0.4681248068809509,0.531342089176178,0.46240323781967163
0,95,0.47975897789001465,0.46804511547088623,0.539494514465332,0.4682442545890808
0,96,0.47969114780426025,0.4681248068809509,0.531342089176178,0.46823224425315857
0,97,0.47962331771850586,0.46804511547088623,0.5313289761543274,0.46824559569358826
0,98,0.47955551743507385,0.4474200904369354,0.5313158631324768,0.4622824788093567
0,99,0.47982680797576904,0.4681248068809509,0.5391951203346252,0.4682613015174866
0,100,0.47975897789001465,0.4475052058696747,0.5391202569007874,0.462161660194397
0,101,0.5109878182411194,0.4475478231906891,0.531276524066925,0.46222206950187683
0,102,0.47982680797576904,0.4475903809070587,0.5312634110450745,0.4622824788093567
0,103,0.47982680797576904,0.46844354271888733,0.5389255285263062,0.4682613015174866
0,104,0.47975897789001465,0.44767552614212036,0.5388616919517517,0.462161660194397
0,105,0.47969114780426025,0.4477181136608124,0.538797914981842,0.462161660194397
0,106,0.47982680797576904,0.46868258714675903,0.5387340784072876,0.46823224425315857
0,107,0.47975897789001465,0.4478032886981964,0.5386702418327332,0.462161660194397
0,108,0.47982680797576904,0.44784584641456604,0.5310985445976257,0.46222206950187683
0,109,0.47982680797576904,0.46892163157463074,0.5385353565216064,0.4622824788093567
0,110,0.47975897789001465,0.46900132298469543,0.5384588241577148,0.46234285831451416
0,111,0.5110028386116028,0.4479736387729645,0.5309741497039795,0.46240323781967163
0,112,0.5109878182411194,0.4691607356071472,0.530932605266571,0.4624636471271515
0,113,0.47975897789001465,0.4480588138103485,0.539494514465332,0.46252402663230896
0,114,0.47969114780426025,0.44810497760772705,0.5394196510314941,0.4625844359397888
0,115,0.5109878182411194,0.4693998098373413,0.5313289761543274,0.46821877360343933
0,116,0.47975897789001465,0.4694795310497284,0.5392699241638184,0.46821025013923645
0,117,0.47969114780426025,0.46955838799476624,0.5391951203346252,0.46823224425315857
0,118,0.47962331771850586,0.44830790162086487,0.5312896370887756,0.462161660194397
0,119,0.47955551743507385,0.4483586549758911,0.539053201675415,0.46222206950187683
0,120,0.47982680797576904,0.44840940833091736,0.5389893651008606,0.4622824788093567
0,121,0.5109953284263611,0.4698733389377594,0.5312502384185791,0.46823224425315857
0,122,0.47969114780426025,0.4699521064758301,0.5388616919517517,0.46222206950187683
0,123,0.47962331771850586,0.47003084421157837,0.538797914981842,0.4682590067386627
0,124,0.5110179781913757,0.448567271232605,0.5311814546585083,0.462161660194397
0,125,0.47982680797576904,0.47018834948539734,0.5386702418327332,0.46824559569358826
0,126,0.47975897789001465,0.470267117023468,0.5310985445976257,0.46823224425315857
0,127,0.47969114780426025,0.46804511547088623,0.5385353565216064,0.46824559569358826
0,128,0.5110104084014893,0.44746261835098267,0.5310155749320984,0.462161660194397
0,129,0.47982680797576904,0.4475052058696747,0.5309741497039795,0.46222206950187683
0,130,0.47975897789001465,0.4475478231906891,0.5383056998252869,0.4622824788093567
0,131,0.47982680797576904,0.46836382150650024,0.5382291674613953,0.46823224425315857
0,132,0.47975897789001465,0.46844354271888733,0.5381525754928589,0.462161660194397
0,133,0.47969114780426025,0.46852320432662964,0.5380760431289673,0.462161660194397
0,134,0.5110104084014893,0.4477181136608124,0.5307667255401611,0.462161660194397
0,135,0.5109878182411194,0.46868258714675903,0.5307252407073975,0.46222206950187683
0,136,0.47975897789001465,0.4478032886981964,0.5313552021980286,0.4622824788093567
0,137,0.47969114780426025,0.46884194016456604,0.5394196510314941,0.4682613015174866
0,138,0.5110104084014893,0.44788843393325806,0.5313289761543274,0.462161660194397
0,139,0.47982680797576904,0.4479310214519501,0.5313158631324768,0.46222206950187683
0,140,0.5109953284263611,0.4479736387729645,0.5313027501106262,0.4622824788093567
0,141,0.47982680797576904,0.4691607356071472,0.5312896370887756,0.46234285831451416
0,142,0.5109953284263611,0.46804511547088623,0.5313552021980286,0.4682527780532837
0,143,0.47969114780426025,0.44746261835098267,0.5394196510314941,0.4624636471271515
0,144,0.47982680797576904,0.46820446848869324,0.539344847202301,0.4682357609272003
0,145,0.47975897789001465,0.4475478231906891,0.5392699241638184,0.462161660194397
0,146,0.47982680797576904,0.4475903809070587,0.5391951203346252,0.46222206950187683
0,147,0.47975897789001465,0.46844354271888733,0.5391202569007874,0.4622824788093567
0,148,0.5110028386116028,0.44767552614212036,0.531276524066925,0.462161660194397
0,149,0.47982680797576904,0.4477181136608124,0.5312634110450745,0.46222206950187683
0,150,0.47975897789001465,0.447760671377182,0.5312502384185791,0.4622824788093567
0,151,0.47969114780426025,0.4478032886981964,0.5312371253967285,0.46234285831451416
0,152,0.47962331771850586,0.46884194016456604,0.5312229990959167,0.46240323781967163
0,153,0.47955551743507385,0.46804511547088623,0.5313552021980286,0.4624636471271515
0,154,0.5109992623329163,0.46804511547088623,0.5313552021980286,0.46252402663230896
0,155,0.47941985726356506,0.4681248068809509,0.539494514465332,0.4682272672653198
0,156,0.47935205698013306,0.46820446848869324,0.531342089176178,0.46823224425315857
0,157,0.47928422689437866,0.46804511547088623,0.5313289761543274,0.46222206950187683
0,158,0.47921639680862427,0.4474200904369354,0.539494514465332,0.4622824788093567
