episode,step,reward,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7
0,13,-0.5,0,0,0,1,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,14,-0.25,0,1,0,1,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,15,-0.375,0,0,0,0,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,16,-0.625,1,1,0,1,1,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,17,-0.5,1,1,0,1,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,18,-0.75,1,1,0,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,19,-0.625,1,1,0,0,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,20,-0.625,1,0,1,0,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,21,-0.625,1,1,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,22,-0.25,0,1,0,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,23,-0.625,1,1,1,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,24,-0.375,0,0,1,0,1,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,25,-1.0,1,1,1,1,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,26,-0.375,0,0,0,1,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,27,-0.375,0,0,0,1,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,28,-0.5,1,1,1,0,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,29,-0.375,0,1,0,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,30,-0.75,0,1,1,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,31,-0.375,0,0,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,32,-0.5,1,0,1,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,33,-0.5,1,0,0,1,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,34,-0.5,0,1,0,1,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,35,-0.75,0,1,1,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,36,-0.875,1,1,1,1,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,37,-0.5,0,1,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,38,-0.625,0,1,1,1,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,39,-0.5,1,1,0,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,40,-0.375,0,0,1,0,1,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,41,-0.25,0,0,0,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,42,-0.5,1,0,1,1,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,43,-0.375,1,0,1,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,44,-0.375,0,1,1,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,45,-0.375,0,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,46,-0.25,0,0,0,1,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,47,-0.75,0,1,0,1,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,48,-0.375,0,0,0,1,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,49,-0.5,0,0,0,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,50,-0.5,1,0,0,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,51,-0.625,0,1,1,0,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,52,-0.75,1,1,0,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,53,-0.75,0,1,1,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,54,-0.25,0,0,0,0,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,55,-0.125,0,0,1,0,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,56,-0.5,1,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,57,-0.25,0,0,0,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,58,-0.125,0,0,0,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,59,-0.5,1,1,0,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,60,-0.25,1,0,1,0,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,61,-0.125,0,0,0,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,62,-0.625,1,0,1,0,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,63,-0.25,0,0,0,0,1,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,64,-0.375,0,0,0,1,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,65,-0.875,1,1,1,1,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,66,-0.75,1,1,1,0,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,67,-0.25,0,0,0,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,68,-0.375,1,0,0,1,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,69,-0.5,0,1,0,1,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,70,-0.125,0,0,0,1,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,71,-0.25,0,0,1,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,72,-0.875,1,1,1,1,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,73,-0.625,1,0,0,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,74,-0.5,1,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,75,-0.625,0,1,1,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,76,-0.375,0,0,1,0,0,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,77,-0.5,0,0,0,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,78,-0.625,1,1,0,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,79,-0.25,1,0,0,1,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,80,-0.5,0,1,0,1,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,81,0.0,0,0,0,0,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,82,-0.375,1,0,1,0,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,83,-0.375,0,1,1,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,84,-0.375,1,1,0,0,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,85,-0.625,0,1,1,0,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,86,-0.75,1,1,1,1,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,87,-0.625,0,1,1,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,88,-0.625,1,1,1,1,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,89,-0.75,0,1,1,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,90,-0.625,1,1,1,1,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,91,-0.75,0,1,1,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,92,-0.5,0,0,1,0,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,93,-0.625,0,0,1,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,94,-0.625,0,1,1,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,95,-0.75,0,1,1,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,96,-0.375,0,1,0,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,97,-0.75,1,1,0,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,98,-0.75,1,0,1,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,99,-0.375,0,0,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,100,-0.375,0,1,1,1,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,101,-0.5,1,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,102,-0.5,0,1,1,0,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,103,-0.375,0,1,1,0,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,104,-0.5,0,1,0,1,0,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,105,-0.625,0,1,1,1,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,106,-0.25,0,0,1,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,107,-0.125,0,0,0,0,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,108,-0.625,0,1,0,1,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,109,-0.625,1,1,0,0,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,110,-0.125,0,0,0,0,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,111,-0.5,1,0,1,1,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,112,-0.5,1,0,1,0,0,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,113,-0.25,0,1,0,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,114,-0.375,0,0,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,115,-0.5,1,1,0,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,116,-0.375,0,0,0,1,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,117,-0.25,1,0,0,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,118,-0.5,0,1,0,1,0,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,119,-0.625,0,1,1,0,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,120,-0.625,1,1,1,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,121,-0.375,0,1,0,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,122,-0.625,1,0,1,1,1,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,123,-0.5,0,1,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,124,-0.625,1,1,1,0,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,125,-0.25,1,0,0,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,126,-0.5,1,0,1,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,127,-0.375,0,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,128,-0.625,1,1,0,0,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,129,-0.5,0,0,1,0,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,130,-0.375,0,0,0,1,1,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,131,-0.75,1,1,0,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,132,-0.25,1,0,0,0,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,133,-0.625,1,1,1,0,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,134,-0.5,0,1,1,0,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,135,-0.5,1,0,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,136,-0.5,0,0,1,0,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,137,-0.375,0,1,1,0,0,1,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,138,-0.875,1,1,1,1,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,139,-0.375,1,0,1,0,0,0,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,140,-0.625,1,1,1,1,0,0,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,141,-0.25,0,1,1,0,0,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,142,-0.625,0,1,1,1,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,143,-0.625,1,0,0,1,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,144,-0.5,0,1,0,1,0,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,145,-0.25,1,0,0,0,1,0,0,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,146,-0.875,1,1,1,1,1,1,0,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,147,-0.5,1,0,0,1,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,148,-0.625,0,0,1,1,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,149,-0.625,1,0,1,1,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,150,-0.375,0,0,0,1,0,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,151,-0.75,1,0,1,1,1,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,152,-0.75,1,1,1,1,0,0,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,153,-0.625,1,1,0,0,1,1,1,0,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,154,-0.875,1,1,1,1,0,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,155,-0.75,0,1,0,1,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
0,156,-0.875,1,1,1,0,1,1,1,1,0.0,0.18666666666666645,0.4100000000000007,0.05,0.030000000000000002,0.2566666666666664,0.10999999999999992,0.0033333333333333335
