episode,step,reward,action_0,action_1,action_2,age_0,age_1,age_2
19,185,-0.6666666666666666,1.0,1.0,1.0,0.05999999999999999,0.01,0.005
19,186,0.0,0.0,0.0,0.0,0.06499999999999999,0.015,0.01
19,187,0.0,0.0,1.0,1.0,0.06999999999999999,0.02,0.015
19,188,0.0,0.0,0.0,0.0,0.075,0.025,0.02
19,189,-0.3333333333333333,0.0,1.0,1.0,0.08,0.0,0.025
19,190,-0.6666666666666666,1.0,1.0,1.0,0.085,0.005,0.030000000000000002
19,191,0.0,1.0,1.0,0.0,0.09000000000000001,0.01,0.035
19,192,0.0,0.0,1.0,0.0,0.09500000000000001,0.015,0.04
19,193,-0.3333333333333333,0.0,1.0,0.0,0.10000000000000002,0.0,0.045
19,194,0.0,1.0,0.0,0.0,0.10500000000000002,0.005,0.049999999999999996
19,195,0.0,0.0,1.0,0.0,0.11000000000000003,0.01,0.05499999999999999
19,196,-0.6666666666666666,0.0,1.0,1.0,0.11500000000000003,0.015,0.05999999999999999
19,197,-0.3333333333333333,0.0,1.0,0.0,0.12000000000000004,0.0,0.06499999999999999
19,198,-0.3333333333333333,0.0,0.0,1.0,0.12500000000000003,0.005,0.0
19,199,174.0,1.0,1.0,0.0,0.13000000000000003,0.0,0.005
20,0,-0.3333333333333333,1.0,0.0,0.0,0.0,0.005,0.005
20,1,0.0,0.0,1.0,0.0,0.005,0.01,0.01
20,2,-0.6666666666666666,1.0,1.0,1.0,0.01,0.015,0.015
20,3,0.0,0.0,0.0,0.0,0.015,0.02,0.02
20,4,-0.3333333333333333,1.0,0.0,1.0,0.02,0.025,0.0
20,5,-0.6666666666666666,1.0,1.0,0.0,0.025,0.030000000000000002,0.005
20,6,0.0,0.0,1.0,0.0,0.030000000000000002,0.035,0.01
20,7,0.0,1.0,1.0,0.0,0.035,0.04,0.015
20,8,-0.3333333333333333,0.0,1.0,1.0,0.04,0.045,0.0
20,9,-0.6666666666666666,0.0,1.0,1.0,0.045,0.049999999999999996,0.005
20,10,-0.6666666666666666,0.0,1.0,1.0,0.049999999999999996,0.05499999999999999,0.01
20,11,-0.3333333333333333,0.0,1.0,1.0,0.05499999999999999,0.05999999999999999,0.0
20,12,-0.3333333333333333,1.0,1.0,0.0,0.05999999999999999,0.0,0.005
20,13,0.0,0.0,1.0,0.0,0.06499999999999999,0.005,0.01
20,14,0.0,0.0,1.0,1.0,0.06999999999999999,0.01,0.015
20,15,-0.3333333333333333,0.0,1.0,1.0,0.075,0.0,0.02
20,16,0.0,0.0,1.0,0.0,0.08,0.005,0.025
20,17,0.0,1.0,1.0,0.0,0.085,0.01,0.030000000000000002
20,18,-0.3333333333333333,1.0,1.0,1.0,0.09000000000000001,0.015,0.0
20,19,-0.3333333333333333,0.0,1.0,1.0,0.09500000000000001,0.02,0.0
20,20,-0.3333333333333333,1.0,0.0,1.0,0.0,0.025,0.005
20,21,0.0,1.0,0.0,0.0,0.005,0.030000000000000002,0.01
20,22,-0.3333333333333333,1.0,1.0,0.0,0.01,0.0,0.015
20,23,-0.6666666666666666,1.0,1.0,1.0,0.015,0.005,0.02
20,24,-0.3333333333333333,1.0,1.0,1.0,0.02,0.0,0.025
20,25,-0.3333333333333333,0.0,1.0,1.0,0.025,0.0,0.030000000000000002
20,26,-0.3333333333333333,0.0,0.0,1.0,0.030000000000000002,0.005,0.0
20,27,0.0,0.0,1.0,1.0,0.035,0.01,0.005
20,28,0.0,1.0,0.0,0.0,0.04,0.015,0.01
20,29,-0.6666666666666666,0.0,1.0,1.0,0.045,0.02,0.015
20,30,-0.3333333333333333,1.0,1.0,1.0,0.049999999999999996,0.0,0.02
20,31,0.0,1.0,1.0,0.0,0.05499999999999999,0.005,0.025
20,32,-0.3333333333333333,1.0,1.0,0.0,0.05999999999999999,0.0,0.030000000000000002
20,33,-0.6666666666666666,1.0,0.0,1.0,0.06499999999999999,0.005,0.035
20,34,0.0,0.0,1.0,0.0,0.06999999999999999,0.01,0.04
20,35,0.0,0.0,1.0,1.0,0.075,0.015,0.045
20,36,-0.6666666666666666,1.0,1.0,0.0,0.08,0.02,0.049999999999999996
20,37,-0.6666666666666666,1.0,1.0,0.0,0.085,0.025,0.05499999999999999
20,38,-0.6666666666666666,1.0,1.0,1.0,0.09000000000000001,0.030000000000000002,0.05999999999999999
20,39,-0.3333333333333333,1.0,1.0,1.0,0.09500000000000001,0.0,0.06499999999999999
20,40,0.0,0.0,1.0,1.0,0.10000000000000002,0.005,0.06999999999999999
20,41,-0.6666666666666666,0.0,1.0,1.0,0.10500000000000002,0.01,0.075
20,42,0.0,1.0,0.0,0.0,0.11000000000000003,0.015,0.08
20,43,-0.6666666666666666,1.0,1.0,0.0,0.11500000000000003,0.02,0.085
20,44,-0.3333333333333333,0.0,1.0,0.0,0.12000000000000004,0.0,0.09000000000000001
20,45,-0.3333333333333333,1.0,0.0,1.0,0.12500000000000003,0.005,0.0
20,46,0.0,0.0,1.0,0.0,0.13000000000000003,0.01,0.005
20,47,-0.6666666666666666,1.0,1.0,0.0,0.13500000000000004,0.015,0.01
20,48,-0.3333333333333333,0.0,1.0,1.0,0.14000000000000004,0.02,0.0
20,49,0.0,1.0,0.0,0.0,0.14500000000000005,0.025,0.005
20,50,0.0,0.0,0.0,1.0,0.15000000000000005,0.030000000000000002,0.01
20,51,-0.6666666666666666,1.0,1.0,1.0,0.15500000000000005,0.035,0.015
20,52,-0.3333333333333333,1.0,1.0,0.0,0.16000000000000006,0.0,0.02
20,53,0.0,0.0,1.0,0.0,0.16500000000000006,0.005,0.025
20,54,-0.6666666666666666,1.0,1.0,1.0,0.17000000000000007,0.01,0.030000000000000002
20,55,0.0,0.0,0.0,0.0,0.17500000000000007,0.015,0.035
20,56,-0.3333333333333333,0.0,1.0,0.0,0.18000000000000008,0.0,0.04
20,57,0.0,1.0,0.0,0.0,0.18500000000000008,0.005,0.045
20,58,-0.3333333333333333,0.0,1.0,0.0,0.19000000000000009,0.0,0.049999999999999996
20,59,-0.6666666666666666,1.0,1.0,1.0,0.1950000000000001,0.005,0.05499999999999999
20,60,-0.6666666666666666,1.0,1.0,0.0,0.2000000000000001,0.01,0.05999999999999999
20,61,-0.6666666666666666,1.0,1.0,1.0,0.2050000000000001,0.015,0.06499999999999999
20,62,-0.3333333333333333,1.0,1.0,1.0,0.2100000000000001,0.02,0.0
20,63,-0.3333333333333333,0.0,1.0,1.0,0.2150000000000001,0.025,0.0
20,64,0.0,1.0,1.0,0.0,0.2200000000000001,0.030000000000000002,0.005
20,65,0.0,0.0,1.0,0.0,0.22500000000000012,0.035,0.01
20,66,-0.6666666666666666,1.0,1.0,1.0,0.23000000000000012,0.04,0.015
20,67,-0.6666666666666666,0.0,1.0,1.0,0.23500000000000013,0.045,0.02
20,68,0.0,0.0,1.0,0.0,0.24000000000000013,0.049999999999999996,0.025
20,69,-0.3333333333333333,1.0,1.0,0.0,0.24500000000000013,0.0,0.030000000000000002
20,70,-0.6666666666666666,1.0,1.0,1.0,0.2500000000000001,0.005,0.035
20,71,0.0,1.0,1.0,1.0,0.2550000000000001,0.01,0.04
20,72,-0.6666666666666666,1.0,1.0,1.0,0.2600000000000001,0.015,0.045
20,73,-0.3333333333333333,1.0,1.0,0.0,0.2650000000000001,0.0,0.049999999999999996
20,74,0.0,0.0,1.0,0.0,0.27000000000000013,0.005,0.05499999999999999
20,75,-0.3333333333333333,1.0,1.0,1.0,0.27500000000000013,0.0,0.05999999999999999
20,76,-0.6666666666666666,0.0,1.0,1.0,0.28000000000000014,0.005,0.06499999999999999
20,77,0.0,0.0,1.0,0.0,0.28500000000000014,0.01,0.06999999999999999
20,78,-0.6666666666666666,1.0,1.0,0.0,0.29000000000000015,0.015,0.075
20,79,-0.3333333333333333,1.0,1.0,1.0,0.29500000000000015,0.02,0.0
20,80,0.0,1.0,0.0,0.0,0.30000000000000016,0.025,0.005
20,81,-1.0,1.0,1.0,1.0,0.30500000000000016,0.030000000000000002,0.01
20,82,-0.3333333333333333,0.0,0.0,1.0,0.31000000000000016,0.035,0.0
20,83,-0.3333333333333333,1.0,0.0,1.0,0.0,0.04,0.005
20,84,-0.3333333333333333,0.0,1.0,0.0,0.005,0.0,0.01
20,85,-0.6666666666666666,0.0,1.0,1.0,0.01,0.005,0.015
20,86,-0.3333333333333333,1.0,1.0,1.0,0.015,0.01,0.0
20,87,-0.3333333333333333,0.0,1.0,0.0,0.02,0.0,0.005
20,88,-0.6666666666666666,0.0,1.0,1.0,0.025,0.005,0.01
20,89,-0.3333333333333333,0.0,1.0,0.0,0.030000000000000002,0.0,0.015
20,90,-0.6666666666666666,0.0,1.0,1.0,0.035,0.005,0.02
20,91,-0.3333333333333333,1.0,1.0,0.0,0.04,0.0,0.025
20,92,0.0,0.0,1.0,1.0,0.045,0.005,0.030000000000000002
20,93,0.0,1.0,0.0,0.0,0.049999999999999996,0.01,0.035
20,94,-0.6666666666666666,1.0,1.0,1.0,0.05499999999999999,0.015,0.04
20,95,-0.3333333333333333,1.0,1.0,1.0,0.05999999999999999,0.0,0.045
20,96,-0.3333333333333333,1.0,0.0,1.0,0.06499999999999999,0.005,0.0
20,97,-0.3333333333333333,1.0,1.0,0.0,0.06999999999999999,0.0,0.005
20,98,-0.6666666666666666,0.0,1.0,1.0,0.075,0.005,0.01
20,99,-0.3333333333333333,0.0,1.0,1.0,0.08,0.0,0.015
20,100,-0.3333333333333333,0.0,0.0,1.0,0.085,0.005,0.0
20,101,-0.6666666666666666,0.0,1.0,1.0,0.09000000000000001,0.01,0.005
20,102,-0.3333333333333333,0.0,1.0,1.0,0.09500000000000001,0.015,0.0
20,103,-0.3333333333333333,0.0,1.0,1.0,0.10000000000000002,0.02,0.0
20,104,-0.3333333333333333,0.0,0.0,1.0,0.10500000000000002,0.025,0.0
20,105,-0.3333333333333333,0.0,1.0,0.0,0.11000000000000003,0.0,0.005
20,106,-0.3333333333333333,0.0,0.0,1.0,0.11500000000000003,0.005,0.0
20,107,0.0,0.0,1.0,0.0,0.12000000000000004,0.01,0.005
20,108,0.0,0.0,1.0,1.0,0.12500000000000003,0.015,0.01
20,109,-0.3333333333333333,1.0,1.0,0.0,0.13000000000000003,0.0,0.015
20,110,-0.6666666666666666,1.0,0.0,1.0,0.13500000000000004,0.005,0.02
20,111,0.0,1.0,1.0,0.0,0.14000000000000004,0.01,0.025
20,112,0.0,1.0,0.0,0.0,0.14500000000000005,0.015,0.030000000000000002
20,113,-0.6666666666666666,0.0,1.0,1.0,0.15000000000000005,0.02,0.035
20,114,-0.3333333333333333,1.0,1.0,0.0,0.15500000000000005,0.0,0.04
20,115,-0.6666666666666666,0.0,1.0,1.0,0.16000000000000006,0.005,0.045
20,116,-0.6666666666666666,0.0,1.0,1.0,0.16500000000000006,0.01,0.049999999999999996
20,117,-0.3333333333333333,1.0,1.0,0.0,0.0,0.015,0.05499999999999999
20,118,0.0,1.0,1.0,0.0,0.005,0.02,0.05999999999999999
20,119,-0.6666666666666666,1.0,1.0,0.0,0.01,0.025,0.06499999999999999
20,120,-0.3333333333333333,0.0,1.0,0.0,0.015,0.0,0.06999999999999999
20,121,-0.3333333333333333,0.0,0.0,1.0,0.02,0.005,0.0
20,122,-0.3333333333333333,0.0,1.0,1.0,0.025,0.01,0.0
20,123,0.0,0.0,1.0,0.0,0.030000000000000002,0.015,0.005
20,124,0.0,0.0,1.0,0.0,0.035,0.02,0.01
20,125,0.0,0.0,1.0,0.0,0.04,0.025,0.015
20,126,0.0,1.0,0.0,0.0,0.045,0.030000000000000002,0.02
20,127,0.0,0.0,0.0,0.0,0.049999999999999996,0.035,0.025
20,128,-0.3333333333333333,0.0,1.0,1.0,0.05499999999999999,0.04,0.0
20,129,0.0,0.0,1.0,0.0,0.05999999999999999,0.045,0.005
20,130,-0.6666666666666666,0.0,1.0,1.0,0.06499999999999999,0.049999999999999996,0.01
20,131,0.0,1.0,1.0,1.0,0.06999999999999999,0.05499999999999999,0.015
20,132,-0.6666666666666666,1.0,1.0,1.0,0.075,0.05999999999999999,0.02
20,133,-0.3333333333333333,1.0,0.0,1.0,0.08,0.06499999999999999,0.0
20,134,-0.6666666666666666,1.0,1.0,1.0,0.085,0.06999999999999999,0.005
20,135,-0.6666666666666666,1.0,1.0,1.0,0.09000000000000001,0.075,0.01
20,136,-0.3333333333333333,0.0,1.0,1.0,0.09500000000000001,0.08,0.0
20,137,0.0,0.0,0.0,0.0,0.10000000000000002,0.085,0.005
20,138,-0.3333333333333333,0.0,1.0,0.0,0.10500000000000002,0.0,0.01
20,139,-0.3333333333333333,0.0,1.0,1.0,0.11000000000000003,0.0,0.015
20,140,-0.6666666666666666,1.0,1.0,1.0,0.11500000000000003,0.005,0.02
20,141,-0.3333333333333333,0.0,1.0,1.0,0.12000000000000004,0.01,0.0
20,142,-0.3333333333333333,1.0,1.0,0.0,0.12500000000000003,0.0,0.005
20,143,0.0,1.0,0.0,0.0,0.13000000000000003,0.005,0.01
20,144,0.0,1.0,0.0,0.0,0.13500000000000004,0.01,0.015
20,145,-0.3333333333333333,0.0,1.0,0.0,0.14000000000000004,0.0,0.02
20,146,0.0,1.0,0.0,0.0,0.14500000000000005,0.005,0.025
20,147,-0.6666666666666666,0.0,1.0,1.0,0.15000000000000005,0.01,0.030000000000000002
20,148,-1.0,1.0,1.0,1.0,0.15500000000000005,0.015,0.035
20,149,0.0,0.0,1.0,0.0,0.16000000000000006,0.02,0.04
20,150,-0.3333333333333333,1.0,0.0,0.0,0.0,0.025,0.045
20,151,-0.6666666666666666,1.0,1.0,0.0,0.005,0.030000000000000002,0.049999999999999996
20,152,0.0,0.0,1.0,0.0,0.01,0.035,0.05499999999999999
20,153,-0.3333333333333333,0.0,1.0,1.0,0.015,0.04,0.0
20,154,-0.3333333333333333,1.0,1.0,0.0,0.0,0.045,0.005
20,155,-0.3333333333333333,0.0,1.0,1.0,0.005,0.0,0.01
20,156,0.0,1.0,0.0,0.0,0.01,0.005,0.015
20,157,-0.3333333333333333,1.0,1.0,1.0,0.015,0.0,0.02
20,158,-0.3333333333333333,1.0,1.0,1.0,0.02,0.005,0.0
20,159,-0.3333333333333333,1.0,0.0,1.0,0.025,0.01,0.0
20,160,-0.3333333333333333,0.0,1.0,1.0,0.030000000000000002,0.015,0.0
20,161,0.0,1.0,0.0,0.0,0.035,0.02,0.005
20,162,-0.3333333333333333,0.0,1.0,0.0,0.04,0.0,0.01
20,163,-0.3333333333333333,0.0,1.0,0.0,0.045,0.0,0.015
20,164,0.0,0.0,1.0,1.0,0.049999999999999996,0.005,0.02
20,165,-0.6666666666666666,1.0,1.0,0.0,0.05499999999999999,0.01,0.025
20,166,-0.3333333333333333,1.0,1.0,0.0,0.0,0.015,0.030000000000000002
20,167,0.0,0.0,1.0,0.0,0.005,0.02,0.035
20,168,-0.3333333333333333,1.0,1.0,0.0,0.01,0.0,0.04
20,169,0.0,0.0,0.0,1.0,0.015,0.005,0.045
20,170,-0.3333333333333333,0.0,1.0,0.0,0.02,0.0,0.049999999999999996
20,171,-0.3333333333333333,1.0,1.0,0.0,0.025,0.0,0.05499999999999999
20,172,0.0,0.0,1.0,0.0,0.030000000000000002,0.005,0.05999999999999999
20,173,0.0,1.0,1.0,0.0,0.035,0.01,0.06499999999999999
20,174,-0.6666666666666666,1.0,1.0,1.0,0.04,0.015,0.06999999999999999
20,175,-0.3333333333333333,1.0,1.0,0.0,0.045,0.0,0.075
20,176,-0.3333333333333333,0.0,1.0,0.0,0.049999999999999996,0.0,0.08
20,177,-0.3333333333333333,1.0,1.0,1.0,0.05499999999999999,0.005,0.0
20,178,-0.6666666666666666,0.0,1.0,1.0,0.05999999999999999,0.01,0.005
20,179,0.0,1.0,1.0,1.0,0.06499999999999999,0.015,0.01
20,180,0.0,0.0,1.0,0.0,0.06999999999999999,0.02,0.015
20,181,-0.3333333333333333,0.0,1.0,0.0,0.075,0.0,0.02
20,182,0.0,1.0,1.0,0.0,0.08,0.005,0.025
20,183,-0.3333333333333333,0.0,1.0,0.0,0.085,0.0,0.030000000000000002
20,184,0.0,1.0,1.0,0.0,0.09000000000000001,0.005,0.035
20,185,-0.3333333333333333,1.0,1.0,1.0,0.09500000000000001,0.01,0.0
20,186,-0.6666666666666666,1.0,1.0,1.0,0.10000000000000002,0.015,0.005
20,187,0.0,0.0,0.0,0.0,0.10500000000000002,0.02,0.01
20,188,0.0,1.0,1.0,1.0,0.11000000000000003,0.025,0.015
20,189,0.0,1.0,0.0,1.0,0.11500000000000003,0.030000000000000002,0.02
20,190,0.0,1.0,1.0,0.0,0.12000000000000004,0.035,0.025
20,191,-0.6666666666666666,0.0,1.0,1.0,0.12500000000000003,0.04,0.030000000000000002
20,192,-0.3333333333333333,1.0,0.0,1.0,0.13000000000000003,0.045,0.0
20,193,-0.6666666666666666,1.0,1.0,1.0,0.13500000000000004,0.049999999999999996,0.005
20,194,-0.3333333333333333,1.0,1.0,0.0,0.14000000000000004,0.0,0.01
20,195,-0.3333333333333333,1.0,1.0,1.0,0.14500000000000005,0.005,0.0
20,196,-0.3333333333333333,0.0,1.0,1.0,0.15000000000000005,0.01,0.0
20,197,-0.3333333333333333,0.0,0.0,1.0,0.15500000000000005,0.015,0.0
20,198,0.0,0.0,1.0,0.0,0.16000000000000006,0.02,0.005
20,199,167.33333333333334,1.0,1.0,1.0,0.16500000000000006,0.025,0.0
21,0,0.0,1.0,0.0,0.0,0.005,0.005,0.005
21,1,0.0,1.0,1.0,0.0,0.01,0.01,0.01
21,2,-0.6666666666666666,0.0,1.0,1.0,0.015,0.015,0.015
21,3,0.0,0.0,1.0,0.0,0.02,0.02,0.02
21,4,0.0,1.0,0.0,0.0,0.025,0.025,0.025
21,5,-0.3333333333333333,1.0,1.0,1.0,0.030000000000000002,0.0,0.030000000000000002
21,6,0.0,1.0,1.0,0.0,0.035,0.005,0.035
21,7,-0.3333333333333333,0.0,1.0,1.0,0.04,0.01,0.0
21,8,0.0,0.0,0.0,0.0,0.045,0.015,0.005
21,9,-0.6666666666666666,1.0,0.0,1.0,0.049999999999999996,0.02,0.01
21,10,-0.6666666666666666,1.0,1.0,1.0,0.05499999999999999,0.025,0.015
21,11,-0.3333333333333333,0.0,1.0,1.0,0.05999999999999999,0.030000000000000002,0.0
21,12,-0.6666666666666666,1.0,1.0,1.0,0.06499999999999999,0.035,0.005
21,13,-0.3333333333333333,1.0,1.0,0.0,0.06999999999999999,0.0,0.01
21,14,0.0,1.0,1.0,0.0,0.075,0.005,0.015
21,15,-0.3333333333333333,0.0,1.0,1.0,0.08,0.0,0.02
21,16,-0.3333333333333333,0.0,1.0,1.0,0.085,0.005,0.0
21,17,-0.3333333333333333,1.0,1.0,0.0,0.0,0.01,0.005
21,18,-0.6666666666666666,0.0,1.0,1.0,0.005,0.015,0.01
21,19,0.0,0.0,0.0,0.0,0.01,0.02,0.015
21,20,-0.3333333333333333,1.0,1.0,0.0,0.015,0.0,0.02
21,21,-0.3333333333333333,1.0,0.0,1.0,0.02,0.005,0.0
21,22,-0.6666666666666666,1.0,1.0,0.0,0.025,0.01,0.005
21,23,-0.3333333333333333,0.0,1.0,1.0,0.030000000000000002,0.015,0.0
21,24,-0.3333333333333333,1.0,1.0,0.0,0.035,0.0,0.005
21,25,-0.6666666666666666,1.0,1.0,1.0,0.04,0.005,0.01
21,26,-0.3333333333333333,1.0,1.0,1.0,0.045,0.01,0.0
21,27,-0.3333333333333333,1.0,1.0,1.0,0.049999999999999996,0.0,0.005
21,28,-1.0,1.0,1.0,1.0,0.05499999999999999,0.005,0.01
21,29,-0.6666666666666666,0.0,1.0,1.0,0.05999999999999999,0.01,0.015
21,30,-0.3333333333333333,1.0,1.0,0.0,0.06499999999999999,0.0,0.02
21,31,0.0,1.0,1.0,1.0,0.06999999999999999,0.005,0.025
21,32,-0.3333333333333333,1.0,1.0,0.0,0.0,0.01,0.030000000000000002
21,33,-0.3333333333333333,0.0,1.0,1.0,0.005,0.015,0.0
21,34,-0.3333333333333333,1.0,1.0,0.0,0.01,0.0,0.005
21,35,-0.6666666666666666,1.0,0.0,1.0,0.015,0.005,0.01
21,36,-0.3333333333333333,1.0,1.0,0.0,0.0,0.01,0.015
21,37,0.0,0.0,1.0,1.0,0.005,0.015,0.02
21,38,0.0,1.0,0.0,0.0,0.01,0.02,0.025
21,39,-0.3333333333333333,0.0,1.0,0.0,0.015,0.0,0.030000000000000002
21,40,0.0,1.0,1.0,0.0,0.02,0.005,0.035
21,41,0.0,1.0,1.0,1.0,0.025,0.01,0.04
21,42,0.0,1.0,1.0,0.0,0.030000000000000002,0.015,0.045
21,43,-0.6666666666666666,0.0,1.0,1.0,0.035,0.02,0.049999999999999996
21,44,0.0,1.0,1.0,1.0,0.04,0.025,0.05499999999999999
21,45,-0.3333333333333333,1.0,1.0,0.0,0.045,0.0,0.05999999999999999
21,46,-0.3333333333333333,0.0,1.0,0.0,0.049999999999999996,0.0,0.06499999999999999
21,47,-0.3333333333333333,0.0,1.0,1.0,0.05499999999999999,0.005,0.0
21,48,-1.0,1.0,1.0,1.0,0.05999999999999999,0.01,0.005
21,49,-0.3333333333333333,1.0,1.0,0.0,0.06499999999999999,0.0,0.01
21,50,0.0,1.0,1.0,0.0,0.06999999999999999,0.005,0.015
21,51,-0.6666666666666666,1.0,1.0,1.0,0.075,0.01,0.02
21,52,-0.3333333333333333,0.0,1.0,1.0,0.08,0.015,0.0
21,53,-0.6666666666666666,1.0,1.0,1.0,0.085,0.02,0.005
21,54,-0.3333333333333333,1.0,0.0,1.0,0.09000000000000001,0.025,0.0
21,55,-0.3333333333333333,0.0,1.0,1.0,0.09500000000000001,0.030000000000000002,0.0
21,56,-0.3333333333333333,0.0,1.0,0.0,0.10000000000000002,0.0,0.005
21,57,-0.3333333333333333,1.0,0.0,0.0,0.0,0.005,0.01
21,58,-0.3333333333333333,1.0,1.0,1.0,0.005,0.01,0.0
21,59,0.0,1.0,1.0,1.0,0.01,0.015,0.005
21,60,-0.3333333333333333,1.0,1.0,1.0,0.015,0.02,0.0
21,61,0.0,1.0,0.0,1.0,0.02,0.025,0.005
21,62,0.0,0.0,1.0,0.0,0.025,0.030000000000000002,0.01
21,63,-0.3333333333333333,1.0,1.0,0.0,0.030000000000000002,0.0,0.015
21,64,0.0,0.0,1.0,0.0,0.035,0.005,0.02
21,65,-0.3333333333333333,1.0,1.0,1.0,0.04,0.0,0.025
21,66,-0.3333333333333333,1.0,0.0,0.0,0.0,0.005,0.030000000000000002
21,67,-0.3333333333333333,1.0,1.0,1.0,0.005,0.01,0.0
21,68,-0.6666666666666666,0.0,1.0,1.0,0.01,0.015,0.005
21,69,0.0,0.0,1.0,0.0,0.015,0.02,0.01
21,70,-0.3333333333333333,1.0,0.0,1.0,0.0,0.025,0.015
21,71,-0.6666666666666666,1.0,1.0,1.0,0.005,0.030000000000000002,0.02
21,72,-0.3333333333333333,0.0,0.0,1.0,0.01,0.035,0.0
21,73,0.0,1.0,1.0,1.0,0.015,0.04,0.005
21,74,-0.6666666666666666,1.0,0.0,1.0,0.02,0.045,0.01
21,75,-0.3333333333333333,1.0,1.0,0.0,0.025,0.0,0.015
21,76,-0.3333333333333333,0.0,0.0,1.0,0.030000000000000002,0.005,0.0
21,77,-0.6666666666666666,1.0,1.0,1.0,0.035,0.01,0.005
21,78,-0.3333333333333333,1.0,1.0,1.0,0.0,0.015,0.01
21,79,-0.6666666666666666,1.0,1.0,1.0,0.005,0.02,0.015
21,80,-0.3333333333333333,1.0,0.0,1.0,0.01,0.025,0.0
21,81,-0.3333333333333333,0.0,1.0,1.0,0.015,0.030000000000000002,0.0
21,82,-0.6666666666666666,0.0,1.0,1.0,0.02,0.035,0.005
21,83,-0.3333333333333333,0.0,1.0,0.0,0.025,0.0,0.01
21,84,-0.3333333333333333,0.0,0.0,1.0,0.030000000000000002,0.005,0.0
21,85,0.0,1.0,0.0,0.0,0.035,0.01,0.005
21,86,-0.6666666666666666,0.0,1.0,1.0,0.04,0.015,0.01
21,87,-0.3333333333333333,0.0,1.0,0.0,0.045,0.0,0.015
21,88,-0.3333333333333333,0.0,1.0,1.0,0.049999999999999996,0.005,0.0
21,89,-0.3333333333333333,1.0,1.0,1.0,0.05499999999999999,0.01,0.0
21,90,-0.3333333333333333,0.0,1.0,0.0,0.05999999999999999,0.0,0.005
21,91,-0.3333333333333333,0.0,1.0,0.0,0.06499999999999999,0.0,0.01
21,92,-0.3333333333333333,1.0,1.0,0.0,0.06999999999999999,0.0,0.015
21,93,0.0,0.0,1.0,0.0,0.075,0.005,0.02
21,94,-0.3333333333333333,0.0,0.0,1.0,0.08,0.01,0.0
21,95,-0.6666666666666666,1.0,1.0,1.0,0.085,0.015,0.005
21,96,0.0,1.0,0.0,1.0,0.09000000000000001,0.02,0.01
21,97,-0.3333333333333333,1.0,0.0,1.0,0.09500000000000001,0.025,0.0
21,98,-0.6666666666666666,0.0,1.0,1.0,0.10000000000000002,0.030000000000000002,0.005
21,99,-0.6666666666666666,0.0,1.0,1.0,0.10500000000000002,0.035,0.01
21,100,-0.6666666666666666,1.0,1.0,0.0,0.11000000000000003,0.04,0.015
21,101,-0.3333333333333333,1.0,1.0,0.0,0.11500000000000003,0.0,0.02
21,102,-0.3333333333333333,1.0,1.0,0.0,0.12000000000000004,0.0,0.025
21,103,0.0,1.0,1.0,0.0,0.12500000000000003,0.005,0.030000000000000002
21,104,0.0,1.0,0.0,0.0,0.13000000000000003,0.01,0.035
21,105,-0.3333333333333333,1.0,0.0,1.0,0.13500000000000004,0.015,0.0
21,106,-0.3333333333333333,0.0,1.0,1.0,0.14000000000000004,0.02,0.0
21,107,-0.3333333333333333,0.0,1.0,1.0,0.14500000000000005,0.0,0.005
21,108,-0.6666666666666666,0.0,1.0,1.0,0.15000000000000005,0.005,0.01
21,109,-0.3333333333333333,1.0,0.0,1.0,0.15500000000000005,0.01,0.0
21,110,-0.3333333333333333,0.0,1.0,1.0,0.16000000000000006,0.015,0.0
21,111,-0.6666666666666666,1.0,1.0,1.0,0.16500000000000006,0.02,0.005
21,112,-0.6666666666666666,1.0,1.0,1.0,0.17000000000000007,0.025,0.01
21,113,0.0,0.0,1.0,1.0,0.17500000000000007,0.030000000000000002,0.015
21,114,0.0,0.0,1.0,0.0,0.18000000000000008,0.035,0.02
21,115,-0.3333333333333333,1.0,0.0,0.0,0.0,0.04,0.025
21,116,0.0,1.0,1.0,0.0,0.005,0.045,0.030000000000000002
21,117,-0.3333333333333333,0.0,0.0,1.0,0.01,0.049999999999999996,0.0
21,118,-0.6666666666666666,0.0,1.0,1.0,0.015,0.05499999999999999,0.005
21,119,-0.6666666666666666,1.0,1.0,1.0,0.02,0.05999999999999999,0.01
21,120,0.0,0.0,0.0,0.0,0.025,0.06499999999999999,0.015
21,121,0.0,0.0,0.0,0.0,0.030000000000000002,0.06999999999999999,0.02
21,122,0.0,1.0,1.0,0.0,0.035,0.075,0.025
21,123,0.0,1.0,1.0,0.0,0.04,0.08,0.030000000000000002
21,124,-0.6666666666666666,1.0,1.0,1.0,0.045,0.085,0.035
21,125,-0.3333333333333333,1.0,0.0,1.0,0.049999999999999996,0.09000000000000001,0.0
21,126,-0.3333333333333333,0.0,1.0,1.0,0.05499999999999999,0.09500000000000001,0.0
21,127,-0.3333333333333333,1.0,0.0,1.0,0.05999999999999999,0.10000000000000002,0.0
21,128,-0.3333333333333333,0.0,1.0,0.0,0.06499999999999999,0.0,0.005
21,129,-0.3333333333333333,1.0,1.0,0.0,0.06999999999999999,0.0,0.01
21,130,-0.6666666666666666,1.0,1.0,1.0,0.075,0.005,0.015
21,131,-0.3333333333333333,1.0,1.0,1.0,0.08,0.01,0.0
21,132,-0.6666666666666666,1.0,1.0,1.0,0.085,0.015,0.005
