episode,step,reward,action_0,action_1,action_2,age_0,age_1,age_2
0,84,-0.3333333333333333,0,1,0,0.025,0.0,0.05999999999999999
0,85,-0.3333333333333333,1,0,1,0.030000000000000002,0.005,0.0
0,86,-0.6666666666666666,1,1,1,0.035,0.01,0.005
0,87,0.0,0,0,0,0.04,0.015,0.01
0,88,0.0,1,0,0,0.045,0.02,0.015
0,89,-0.3333333333333333,1,0,1,0.049999999999999996,0.025,0.0
0,90,0.0,0,0,1,0.05499999999999999,0.030000000000000002,0.005
0,91,0.0,1,0,0,0.05999999999999999,0.035,0.01
0,92,-0.3333333333333333,1,0,1,0.06499999999999999,0.04,0.0
0,93,0.0,1,0,0,0.06999999999999999,0.045,0.005
0,94,-0.6666666666666666,0,1,1,0.075,0.049999999999999996,0.01
0,95,0.0,0,0,0,0.08,0.05499999999999999,0.015
0,96,0.0,1,0,0,0.085,0.05999999999999999,0.02
0,97,-0.6666666666666666,1,0,1,0.09000000000000001,0.06499999999999999,0.025
0,98,-0.3333333333333333,1,0,0,0.0,0.06999999999999999,0.030000000000000002
0,99,0.0,0,0,0,0.005,0.075,0.035
0,100,-0.6666666666666666,1,0,1,0.01,0.08,0.04
0,101,0.0,0,1,1,0.015,0.085,0.045
0,102,0.0,1,0,1,0.02,0.09000000000000001,0.049999999999999996
0,103,0.0,1,0,0,0.025,0.09500000000000001,0.05499999999999999
0,104,-0.3333333333333333,1,1,1,0.0,0.10000000000000002,0.05999999999999999
0,105,-0.3333333333333333,1,0,1,0.005,0.10500000000000002,0.0
0,106,-0.6666666666666666,1,0,1,0.01,0.11000000000000003,0.005
0,107,-0.3333333333333333,1,1,1,0.015,0.11500000000000003,0.0
0,108,0.0,1,1,0,0.02,0.12000000000000004,0.005
0,109,-0.3333333333333333,1,1,0,0.025,0.0,0.01
0,110,-0.3333333333333333,0,0,1,0.030000000000000002,0.005,0.0
0,111,-0.3333333333333333,1,0,0,0.0,0.01,0.005
0,112,-0.3333333333333333,0,1,1,0.005,0.015,0.0
0,113,-0.6666666666666666,1,1,0,0.01,0.02,0.005
0,114,-0.3333333333333333,1,0,0,0.0,0.025,0.01
0,115,-0.3333333333333333,1,1,1,0.005,0.030000000000000002,0.0
0,116,-0.3333333333333333,1,0,1,0.01,0.035,0.0
0,117,0.0,1,0,0,0.015,0.04,0.005
0,118,-0.3333333333333333,1,0,0,0.0,0.045,0.01
0,119,-0.3333333333333333,0,1,1,0.005,0.049999999999999996,0.0
0,120,0.0,1,1,0,0.01,0.05499999999999999,0.005
0,121,0.0,1,0,0,0.015,0.05999999999999999,0.01
0,122,0.0,1,0,0,0.02,0.06499999999999999,0.015
0,123,-0.6666666666666666,1,1,0,0.025,0.06999999999999999,0.02
0,124,-0.3333333333333333,0,0,1,0.030000000000000002,0.075,0.0
0,125,0.0,1,0,0,0.035,0.08,0.005
0,126,0.0,1,0,0,0.04,0.085,0.01
0,127,0.0,1,0,0,0.045,0.09000000000000001,0.015
0,128,-0.3333333333333333,0,0,1,0.049999999999999996,0.09500000000000001,0.0
0,129,0.0,0,1,0,0.05499999999999999,0.10000000000000002,0.005
0,130,-0.3333333333333333,1,1,0,0.05999999999999999,0.0,0.01
0,131,0.0,0,0,0,0.06499999999999999,0.005,0.015
0,132,-0.3333333333333333,0,1,0,0.06999999999999999,0.0,0.02
0,133,-0.3333333333333333,1,1,0,0.075,0.0,0.025
0,134,0.0,1,1,0,0.08,0.005,0.030000000000000002
0,135,0.0,1,0,0,0.085,0.01,0.035
0,136,-0.6666666666666666,0,1,1,0.09000000000000001,0.015,0.04
0,137,-0.3333333333333333,0,0,1,0.09500000000000001,0.02,0.0
0,138,-0.3333333333333333,1,0,1,0.10000000000000002,0.025,0.0
0,139,0.0,0,0,0,0.10500000000000002,0.030000000000000002,0.005
0,140,0.0,1,0,0,0.11000000000000003,0.035,0.01
0,141,-0.3333333333333333,1,0,1,0.11500000000000003,0.04,0.0
0,142,0.0,1,0,0,0.12000000000000004,0.045,0.005
0,143,0.0,0,0,0,0.12500000000000003,0.049999999999999996,0.01
0,144,-0.3333333333333333,1,1,0,0.13000000000000003,0.0,0.015
0,145,-0.3333333333333333,1,1,0,0.13500000000000004,0.0,0.02
0,146,-0.3333333333333333,1,1,0,0.14000000000000004,0.0,0.025
0,147,-0.6666666666666666,0,1,1,0.14500000000000005,0.005,0.030000000000000002
0,148,0.0,1,1,0,0.15000000000000005,0.01,0.035
0,149,0.0,1,0,0,0.15500000000000005,0.015,0.04
0,150,0.0,0,0,0,0.16000000000000006,0.02,0.045
0,151,0.0,1,0,0,0.16500000000000006,0.025,0.049999999999999996
0,152,-0.6666666666666666,1,0,1,0.17000000000000007,0.030000000000000002,0.05499999999999999
0,153,0.0,0,0,0,0.17500000000000007,0.035,0.05999999999999999
0,154,0.0,1,0,0,0.18000000000000008,0.04,0.06499999999999999
0,155,-0.3333333333333333,0,1,1,0.18500000000000008,0.0,0.06999999999999999
0,156,0.0,0,0,0,0.19000000000000009,0.005,0.075
0,157,0.0,1,0,0,0.1950000000000001,0.01,0.08
0,158,0.0,0,0,0,0.2000000000000001,0.015,0.085
0,159,0.0,1,0,0,0.2050000000000001,0.02,0.09000000000000001
0,160,0.0,0,0,0,0.2100000000000001,0.025,0.09500000000000001
0,161,0.0,1,0,0,0.2150000000000001,0.030000000000000002,0.10000000000000002
0,162,-0.3333333333333333,1,0,0,0.0,0.035,0.10500000000000002
0,163,0.0,0,0,0,0.005,0.04,0.11000000000000003
0,164,-0.3333333333333333,1,1,0,0.01,0.0,0.11500000000000003
0,165,0.0,1,0,0,0.015,0.005,0.12000000000000004
0,166,-0.3333333333333333,1,0,1,0.02,0.01,0.0
0,167,0.0,1,0,0,0.025,0.015,0.005
0,168,0.0,0,0,0,0.030000000000000002,0.02,0.01
0,169,0.0,0,1,0,0.035,0.025,0.015
0,170,0.0,0,0,1,0.04,0.030000000000000002,0.02
0,171,0.0,0,0,0,0.045,0.035,0.025
0,172,0.0,1,1,1,0.049999999999999996,0.04,0.030000000000000002
0,173,-0.3333333333333333,1,1,0,0.0,0.045,0.035
0,174,0.0,1,0,0,0.005,0.049999999999999996,0.04
0,175,-0.3333333333333333,1,1,0,0.01,0.0,0.045
0,176,-0.3333333333333333,1,1,1,0.0,0.005,0.049999999999999996
0,177,0.0,1,0,0,0.005,0.01,0.05499999999999999
0,178,0.0,1,0,0,0.01,0.015,0.05999999999999999
0,179,-0.3333333333333333,1,0,0,0.0,0.02,0.06499999999999999
0,180,0.0,1,1,0,0.005,0.025,0.06999999999999999
0,181,0.0,1,0,0,0.01,0.030000000000000002,0.075
0,182,-0.6666666666666666,1,0,1,0.015,0.035,0.08
0,183,0.0,0,1,0,0.02,0.04,0.085
0,184,0.0,1,1,0,0.025,0.045,0.09000000000000001
0,185,-0.3333333333333333,0,0,1,0.030000000000000002,0.049999999999999996,0.0
0,186,0.0,0,1,0,0.035,0.05499999999999999,0.005
0,187,0.0,0,0,0,0.04,0.05999999999999999,0.01
0,188,0.0,1,0,0,0.045,0.06499999999999999,0.015
0,189,0.0,0,0,0,0.049999999999999996,0.06999999999999999,0.02
0,190,0.0,0,0,0,0.05499999999999999,0.075,0.025
0,191,0.0,1,0,0,0.05999999999999999,0.08,0.030000000000000002
0,192,-0.3333333333333333,1,0,0,0.0,0.085,0.035
0,193,-0.3333333333333333,1,1,0,0.005,0.0,0.04
0,194,-0.3333333333333333,1,0,1,0.01,0.005,0.0
0,195,0.0,0,0,0,0.015,0.01,0.005
0,196,-0.6666666666666666,1,1,0,0.02,0.015,0.01
0,197,0.0,1,0,0,0.025,0.02,0.015
0,198,-0.3333333333333333,0,1,0,0.030000000000000002,0.0,0.02
0,199,164.0,1,1,0,0.035,0.005,0.025
1,0,-0.6666666666666666,1,0,1,0.005,0.005,0.005
1,1,-0.3333333333333333,1,0,0,0.0,0.01,0.01
1,2,-0.3333333333333333,1,0,0,0.0,0.015,0.015
1,3,0.0,0,0,1,0.005,0.02,0.02
1,4,-0.3333333333333333,0,1,0,0.01,0.0,0.025
1,5,-0.3333333333333333,1,1,0,0.015,0.0,0.030000000000000002
1,6,0.0,1,0,0,0.02,0.005,0.035
1,7,-0.6666666666666666,1,0,1,0.025,0.01,0.04
1,8,0.0,0,0,0,0.030000000000000002,0.015,0.045
1,9,0.0,1,0,0,0.035,0.02,0.049999999999999996
1,10,0.0,1,0,0,0.04,0.025,0.05499999999999999
1,11,-0.3333333333333333,0,0,1,0.045,0.030000000000000002,0.0
1,12,0.0,0,0,0,0.049999999999999996,0.035,0.005
1,13,0.0,1,0,0,0.05499999999999999,0.04,0.01
1,14,-0.3333333333333333,1,0,0,0.0,0.045,0.015
1,15,0.0,1,0,0,0.005,0.049999999999999996,0.02
1,16,0.0,1,0,0,0.01,0.05499999999999999,0.025
1,17,0.0,1,0,0,0.015,0.05999999999999999,0.030000000000000002
1,18,-0.6666666666666666,1,1,1,0.02,0.06499999999999999,0.035
1,19,-0.3333333333333333,1,0,1,0.025,0.06999999999999999,0.0
1,20,0.0,0,0,0,0.030000000000000002,0.075,0.005
1,21,-0.3333333333333333,1,0,0,0.0,0.08,0.01
1,22,0.0,0,0,0,0.005,0.085,0.015
1,23,0.0,0,0,1,0.01,0.09000000000000001,0.02
1,24,-0.3333333333333333,1,0,0,0.0,0.09500000000000001,0.025
1,25,-0.3333333333333333,1,1,0,0.005,0.0,0.030000000000000002
1,26,0.0,1,0,1,0.01,0.005,0.035
1,27,-0.3333333333333333,0,1,0,0.015,0.0,0.04
1,28,-0.3333333333333333,1,0,1,0.02,0.005,0.0
1,29,-0.3333333333333333,1,0,1,0.025,0.01,0.0
1,30,0.0,1,0,0,0.030000000000000002,0.015,0.005
1,31,-0.3333333333333333,1,0,0,0.0,0.02,0.01
1,32,-0.3333333333333333,0,0,1,0.005,0.025,0.0
1,33,-0.3333333333333333,1,0,1,0.01,0.030000000000000002,0.0
1,34,-0.3333333333333333,1,0,1,0.015,0.035,0.0
1,35,-0.3333333333333333,1,1,0,0.02,0.0,0.005
1,36,0.0,0,0,0,0.025,0.005,0.01
1,37,-0.3333333333333333,1,1,0,0.030000000000000002,0.0,0.015
1,38,0.0,1,0,0,0.035,0.005,0.02
1,39,-0.3333333333333333,1,0,1,0.04,0.01,0.0
1,40,-0.6666666666666666,1,1,1,0.045,0.015,0.005
1,41,0.0,1,1,0,0.049999999999999996,0.02,0.01
1,42,-0.3333333333333333,1,0,0,0.0,0.025,0.015
1,43,-0.6666666666666666,1,1,1,0.005,0.030000000000000002,0.02
1,44,-0.3333333333333333,0,0,1,0.01,0.035,0.0
1,45,0.0,0,0,0,0.015,0.04,0.005
1,46,-0.3333333333333333,1,1,0,0.02,0.0,0.01
1,47,-0.3333333333333333,1,0,1,0.025,0.005,0.0
1,48,-0.3333333333333333,1,0,0,0.0,0.01,0.005
1,49,0.0,0,1,0,0.005,0.015,0.01
1,50,-0.3333333333333333,1,0,0,0.0,0.02,0.015
1,51,0.0,0,0,0,0.005,0.025,0.02
1,52,0.0,1,0,1,0.01,0.030000000000000002,0.025
1,53,-0.3333333333333333,0,0,1,0.015,0.035,0.0
1,54,-0.6666666666666666,1,1,1,0.02,0.04,0.005
1,55,0.0,1,0,1,0.025,0.045,0.01
1,56,0.0,1,0,0,0.030000000000000002,0.049999999999999996,0.015
1,57,-0.3333333333333333,1,0,1,0.035,0.05499999999999999,0.0
1,58,-0.6666666666666666,1,1,1,0.04,0.05999999999999999,0.005
1,59,-0.3333333333333333,1,0,1,0.045,0.06499999999999999,0.0
1,60,0.0,0,0,0,0.049999999999999996,0.06999999999999999,0.005
1,61,0.0,1,0,0,0.05499999999999999,0.075,0.01
1,62,0.0,0,0,0,0.05999999999999999,0.08,0.015
1,63,0.0,1,0,0,0.06499999999999999,0.085,0.02
1,64,0.0,0,0,0,0.06999999999999999,0.09000000000000001,0.025
1,65,0.0,1,1,0,0.075,0.09500000000000001,0.030000000000000002
1,66,0.0,1,1,0,0.08,0.10000000000000002,0.035
1,67,0.0,0,0,0,0.085,0.10500000000000002,0.04
1,68,0.0,0,0,1,0.09000000000000001,0.11000000000000003,0.045
1,69,-0.3333333333333333,1,0,1,0.09500000000000001,0.11500000000000003,0.0
1,70,-0.3333333333333333,0,1,1,0.10000000000000002,0.12000000000000004,0.0
1,71,-0.3333333333333333,1,0,1,0.10500000000000002,0.12500000000000003,0.0
1,72,-0.3333333333333333,0,0,1,0.11000000000000003,0.13000000000000003,0.0
1,73,0.0,1,1,0,0.11500000000000003,0.13500000000000004,0.005
1,74,-0.3333333333333333,0,0,1,0.12000000000000004,0.14000000000000004,0.0
1,75,-0.3333333333333333,1,0,1,0.12500000000000003,0.14500000000000005,0.0
1,76,-0.3333333333333333,1,1,0,0.13000000000000003,0.0,0.005
1,77,0.0,0,0,0,0.13500000000000004,0.005,0.01
1,78,-0.3333333333333333,1,1,0,0.14000000000000004,0.0,0.015
1,79,0.0,1,1,0,0.14500000000000005,0.005,0.02
1,80,0.0,0,0,0,0.15000000000000005,0.01,0.025
1,81,0.0,1,0,0,0.15500000000000005,0.015,0.030000000000000002
1,82,-0.3333333333333333,1,1,0,0.0,0.02,0.035
1,83,-0.3333333333333333,1,1,0,0.005,0.0,0.04
1,84,-0.6666666666666666,1,0,1,0.01,0.005,0.045
1,85,-0.3333333333333333,1,0,0,0.0,0.01,0.049999999999999996
1,86,0.0,1,0,1,0.005,0.015,0.05499999999999999
1,87,-0.3333333333333333,0,0,1,0.01,0.02,0.0
1,88,0.0,1,1,0,0.015,0.025,0.005
1,89,-0.3333333333333333,1,0,0,0.0,0.030000000000000002,0.01
1,90,-0.3333333333333333,1,0,1,0.005,0.035,0.0
1,91,-0.3333333333333333,0,1,0,0.01,0.0,0.005
1,92,0.0,1,0,0,0.015,0.005,0.01
1,93,-0.3333333333333333,1,0,0,0.0,0.01,0.015
1,94,-0.3333333333333333,1,0,0,0.0,0.015,0.02
1,95,-0.6666666666666666,1,0,1,0.005,0.02,0.025
1,96,-1.0,1,1,1,0.01,0.025,0.030000000000000002
1,97,0.0,0,0,0,0.015,0.030000000000000002,0.035
1,98,0.0,0,0,0,0.02,0.035,0.04
1,99,0.0,1,0,0,0.025,0.04,0.045
1,100,-0.6666666666666666,1,0,1,0.030000000000000002,0.045,0.049999999999999996
1,101,0.0,1,0,1,0.035,0.049999999999999996,0.05499999999999999
1,102,-0.3333333333333333,0,1,0,0.04,0.0,0.05999999999999999
1,103,-0.3333333333333333,1,0,1,0.045,0.005,0.0
1,104,-0.3333333333333333,1,1,0,0.049999999999999996,0.0,0.005
1,105,-0.3333333333333333,0,1,0,0.05499999999999999,0.0,0.01
1,106,0.0,1,0,0,0.05999999999999999,0.005,0.015
1,107,0.0,0,1,0,0.06499999999999999,0.01,0.02
1,108,0.0,1,0,0,0.06999999999999999,0.015,0.025
1,109,-0.3333333333333333,1,0,1,0.075,0.02,0.0
1,110,-0.3333333333333333,1,1,0,0.0,0.025,0.005
1,111,-0.3333333333333333,1,1,0,0.005,0.0,0.01
1,112,-0.6666666666666666,1,1,1,0.01,0.005,0.015
1,113,0.0,1,0,0,0.015,0.01,0.02
1,114,0.0,1,0,0,0.02,0.015,0.025
1,115,-0.3333333333333333,1,0,1,0.0,0.02,0.030000000000000002
1,116,-0.3333333333333333,0,0,1,0.005,0.025,0.0
1,117,0.0,1,0,0,0.01,0.030000000000000002,0.005
1,118,-0.3333333333333333,1,1,0,0.015,0.0,0.01
1,119,-0.6666666666666666,1,1,0,0.02,0.005,0.015
1,120,0.0,0,1,0,0.025,0.01,0.02
1,121,-0.3333333333333333,1,1,0,0.030000000000000002,0.0,0.025
1,122,-0.6666666666666666,0,1,1,0.035,0.005,0.030000000000000002
1,123,0.0,0,1,0,0.04,0.01,0.035
1,124,-0.3333333333333333,0,0,1,0.045,0.015,0.0
1,125,0.0,1,0,0,0.049999999999999996,0.02,0.005
1,126,0.0,0,0,0,0.05499999999999999,0.025,0.01
1,127,0.0,1,0,0,0.05999999999999999,0.030000000000000002,0.015
1,128,-0.3333333333333333,1,1,0,0.06499999999999999,0.0,0.02
1,129,0.0,1,0,0,0.06999999999999999,0.005,0.025
1,130,0.0,1,1,0,0.075,0.01,0.030000000000000002
1,131,-0.3333333333333333,1,1,0,0.08,0.0,0.035
1,132,0.0,1,0,0,0.085,0.005,0.04
1,133,-0.3333333333333333,1,0,1,0.09000000000000001,0.01,0.0
1,134,0.0,1,0,1,0.09500000000000001,0.015,0.005
1,135,0.0,1,1,0,0.10000000000000002,0.02,0.01
1,136,-0.6666666666666666,0,1,1,0.10500000000000002,0.025,0.015
1,137,-0.3333333333333333,0,0,1,0.11000000000000003,0.030000000000000002,0.0
1,138,-0.3333333333333333,0,1,1,0.11500000000000003,0.035,0.0
1,139,-0.3333333333333333,1,0,1,0.12000000000000004,0.04,0.0
1,140,0.0,1,0,0,0.12500000000000003,0.045,0.005
1,141,0.0,1,1,0,0.13000000000000003,0.049999999999999996,0.01
1,142,-0.3333333333333333,1,0,1,0.13500000000000004,0.05499999999999999,0.0
1,143,0.0,0,0,0,0.14000000000000004,0.05999999999999999,0.005
1,144,-1.0,1,1,1,0.14500000000000005,0.06499999999999999,0.01
1,145,0.0,1,0,0,0.15000000000000005,0.06999999999999999,0.015
1,146,-0.6666666666666666,1,1,0,0.15500000000000005,0.075,0.02
1,147,0.0,1,0,0,0.16000000000000006,0.08,0.025
1,148,0.0,0,1,0,0.16500000000000006,0.085,0.030000000000000002
1,149,0.0,0,0,0,0.17000000000000007,0.09000000000000001,0.035
1,150,0.0,0,0,1,0.17500000000000007,0.09500000000000001,0.04
1,151,-0.3333333333333333,0,0,1,0.18000000000000008,0.10000000000000002,0.0
1,152,-0.3333333333333333,0,0,1,0.18500000000000008,0.10500000000000002,0.0
1,153,0.0,0,0,0,0.19000000000000009,0.11000000000000003,0.005
1,154,-0.3333333333333333,1,1,0,0.1950000000000001,0.0,0.01
1,155,0.0,1,0,0,0.2000000000000001,0.005,0.015
1,156,-0.3333333333333333,0,1,0,0.2050000000000001,0.0,0.02
1,157,-0.6666666666666666,1,0,1,0.2100000000000001,0.005,0.025
1,158,-0.6666666666666666,1,1,1,0.2150000000000001,0.01,0.030000000000000002
1,159,0.0,1,0,1,0.2200000000000001,0.015,0.035
1,160,-0.3333333333333333,1,1,0,0.22500000000000012,0.0,0.04
1,161,0.0,1,0,0,0.23000000000000012,0.005,0.045
1,162,0.0,0,0,0,0.23500000000000013,0.01,0.049999999999999996
1,163,-0.3333333333333333,1,0,0,0.0,0.015,0.05499999999999999
1,164,0.0,1,1,0,0.005,0.02,0.05999999999999999
1,165,0.0,0,0,0,0.01,0.025,0.06499999999999999
1,166,0.0,1,0,0,0.015,0.030000000000000002,0.06999999999999999
1,167,0.0,1,0,0,0.02,0.035,0.075
1,168,-0.3333333333333333,0,0,1,0.025,0.04,0.0
1,169,-0.3333333333333333,1,0,1,0.030000000000000002,0.045,0.0
1,170,0.0,1,0,0,0.035,0.049999999999999996,0.005
1,171,0.0,1,0,0,0.04,0.05499999999999999,0.01
1,172,-0.3333333333333333,1,0,0,0.0,0.05999999999999999,0.015
1,173,0.0,0,1,0,0.005,0.06499999999999999,0.02
1,174,0.0,0,1,0,0.01,0.06999999999999999,0.025
1,175,0.0,0,0,0,0.015,0.075,0.030000000000000002
1,176,0.0,0,0,0,0.02,0.08,0.035
1,177,0.0,1,0,0,0.025,0.085,0.04
1,178,-0.3333333333333333,0,1,1,0.030000000000000002,0.0,0.045
1,179,-0.3333333333333333,0,1,0,0.035,0.0,0.049999999999999996
1,180,-0.6666666666666666,1,1,1,0.04,0.005,0.05499999999999999
1,181,0.0,1,0,0,0.045,0.01,0.05999999999999999
1,182,0.0,1,1,1,0.049999999999999996,0.015,0.06499999999999999
1,183,0.0,1,0,0,0.05499999999999999,0.02,0.06999999999999999
1,184,0.0,0,0,0,0.05999999999999999,0.025,0.075
1,185,0.0,1,0,1,0.06499999999999999,0.030000000000000002,0.08
1,186,0.0,1,0,1,0.06999999999999999,0.035,0.085
1,187,-0.3333333333333333,0,1,0,0.075,0.0,0.09000000000000001
1,188,-0.3333333333333333,1,0,0,0.0,0.005,0.09500000000000001
1,189,-0.3333333333333333,1,1,0,0.005,0.0,0.10000000000000002
1,190,0.0,1,0,0,0.01,0.005,0.10500000000000002
1,191,-0.3333333333333333,1,1,1,0.015,0.01,0.0
1,192,-0.3333333333333333,1,1,0,0.02,0.0,0.005
1,193,0.0,1,1,0,0.025,0.005,0.01
1,194,0.0,1,1,0,0.030000000000000002,0.01,0.015
1,195,-0.3333333333333333,1,0,1,0.035,0.015,0.0
1,196,0.0,1,1,0,0.04,0.02,0.005
1,197,0.0,1,0,0,0.045,0.025,0.01
1,198,-0.3333333333333333,1,0,0,0.0,0.030000000000000002,0.015
1,199,167.33333333333334,0,0,1,0.005,0.035,0.0
2,0,0.0,1,0,0,0.005,0.005,0.005
2,1,0.0,0,0,0,0.01,0.01,0.01
2,2,-0.3333333333333333,0,0,1,0.015,0.015,0.0
2,3,0.0,1,0,0,0.02,0.02,0.005
2,4,-0.3333333333333333,1,0,0,0.0,0.025,0.01
2,5,-0.3333333333333333,1,0,0,0.0,0.030000000000000002,0.015
2,6,0.0,1,0,0,0.005,0.035,0.02
2,7,-0.3333333333333333,1,0,1,0.0,0.04,0.025
2,8,-0.3333333333333333,0,0,1,0.005,0.045,0.0
2,9,0.0,1,1,0,0.01,0.049999999999999996,0.005
2,10,0.0,1,0,0,0.015,0.05499999999999999,0.01
2,11,0.0,0,0,0,0.02,0.05999999999999999,0.015
2,12,0.0,1,0,0,0.025,0.06499999999999999,0.02
2,13,0.0,0,0,1,0.030000000000000002,0.06999999999999999,0.025
2,14,0.0,1,1,0,0.035,0.075,0.030000000000000002
2,15,0.0,0,0,0,0.04,0.08,0.035
2,16,0.0,0,0,0,0.045,0.085,0.04
2,17,-0.3333333333333333,1,0,1,0.049999999999999996,0.09000000000000001,0.0
2,18,-0.6666666666666666,1,1,1,0.05499999999999999,0.09500000000000001,0.005
