Wall time,Step,Value
1724256997.325064,0,31.4375
1724257014.0695727,1,29.649999618530273
1724257028.4373264,2,30.587499618530273
1724257043.7308679,3,28.024999618530273
1724257058.3830674,4,31.225000381469727
1724257073.6791458,5,28.274999618530273
1724257088.9815748,6,32.8125
1724257106.1177433,7,31.149999618530273
1724257122.1248164,8,28.8125
1724257136.9772778,9,29.5625
1724257152.2555878,10,30.149999618530273
1724257167.4480178,11,29.274999618530273
1724257184.027811,12,31.575000762939453
1724257198.7644742,13,30.387500762939453
1724257214.4555514,14,30.024999618530273
1724257229.318091,15,33.037498474121094
1724257244.9973035,16,30.450000762939453
1724257261.5381935,17,28.125
1724257277.1924431,18,30.0625
1724257292.5665069,19,31.774999618530273
1724257308.2629237,20,29.862499237060547
1724257324.267629,21,29.575000762939453
1724257339.943501,22,30.424999237060547
1724257355.6624162,23,28.424999237060547
1724257370.7462604,24,30.825000762939453
1724257386.3523555,25,27.237499237060547
1724257401.2648365,26,28.774999618530273
1724257418.446349,27,31.049999237060547
1724257434.261206,28,30.6875
1724257449.7188933,29,25.587499618530273
1724257466.073159,30,25.362499237060547
1724257482.8432164,31,30.037500381469727
1724257498.8298185,32,29.825000762939453
1724257514.0306745,33,28.100000381469727
1724257529.4179587,34,29.399999618530273
1724257543.6814065,35,31.649999618530273
1724257560.8381228,36,29.899999618530273
1724257576.486856,37,30.225000381469727
1724257592.4276822,38,26.174999237060547
1724257607.8861084,39,29.037500381469727
1724257622.511019,40,30.487499237060547
1724257637.4181333,41,29.299999237060547
1724257653.6240423,42,30.787500381469727
1724257669.4498317,43,30.149999618530273
1724257683.9326458,44,31.424999237060547
1724257698.7727246,45,28.212499618530273
1724257713.6909494,46,29.0625
1724257730.2063646,47,31.337499618530273
1724257745.9514873,48,31.549999237060547
1724257762.2783113,49,32.224998474121094
1724257777.2812903,50,31.587499618530273
1724257793.928185,51,31.024999618530273
1724257809.646874,52,29.1875
1724257827.3901336,53,33.087501525878906
1724257842.7455482,54,33.51250076293945
1724257858.390096,55,31.137500762939453
1724257874.6360035,56,29.475000381469727
1724257889.8484151,57,30.387500762939453
1724257905.218952,58,30.174999237060547
1724257922.9172711,59,30.112499237060547
1724257939.023037,60,33.0625
1724257954.5639286,61,31.712499618530273
1724257969.7262619,62,32.70000076293945
1724257985.5574796,63,31.512500762939453
1724258001.1155744,64,31.362499237060547
1724258016.8073533,65,32.337501525878906
1724258031.6271021,66,32.88750076293945
1724258048.0271904,67,34.98749923706055
1724258064.5581508,68,33.3125
1724258081.1906736,69,34.474998474121094
1724258095.7766423,70,32.88750076293945
1724258111.4352117,71,31.762500762939453
1724258126.1891048,72,33.849998474121094
1724258141.9583979,73,33.474998474121094
1724258157.6666474,74,30.712499618530273
1724258173.9667125,75,36.07500076293945
1724258190.4049175,76,33.037498474121094
1724258205.3477066,77,31.600000381469727
1724258221.1290777,78,33.462501525878906
1724258236.0737638,79,32.462501525878906
1724258251.1921937,80,33.849998474121094
1724258268.3585806,81,34.099998474121094
1724258283.732419,82,33.099998474121094
